id,profesor_id,curso_id,fecha_asignacion
698,PROF139,CUR3645,2023-12-16
699,PROF625,CUR8786,2023-05-26
700,PROF883,CUR1294,2021-01-26
701,PROF110,CUR4519,2022-12-29
702,PROF225,CUR7999,2022-08-05
703,PROF815,CUR2677,2020-11-17
704,PROF676,CUR9685,2023-08-10
705,PROF662,CUR6500,2021-01-13
706,PROF958,CUR9209,2023-02-16
707,PROF278,CUR5599,2020-01-27
708,PROF282,CUR6241,2022-05-27
709,PROF876,CUR6499,2021-03-19
710,PROF422,CUR7867,2023-05-02
711,PROF609,CUR9557,2022-04-18
712,PROF753,CUR8518,2022-01-07
713,PROF456,CUR1282,2021-01-20
714,PROF935,CUR5966,2023-03-20
715,PROF238,CUR4007,2021-06-17
716,PROF514,CUR3786,2022-07-13
717,PROF156,CUR1679,2023-01-26
718,PROF260,CUR4772,2023-04-30
719,PROF518,CUR7796,2023-10-23
720,PROF449,CUR9961,2021-06-06
721,PROF250,CUR4145,2023-11-08
722,PROF614,CUR5365,2022-03-01
723,PROF574,CUR2320,2023-03-15
724,PROF586,CUR2925,2023-04-19
725,PROF555,CUR8803,2020-12-30
726,PROF107,CUR9178,2021-12-21
727,PROF975,CUR5996,2023-04-07
728,PROF696,CUR4028,2023-07-14
729,PROF574,CUR4389,2020-09-20
730,PROF921,CUR9641,2021-12-04
731,PROF263,CUR3753,2022-02-22
732,PROF521,CUR2987,2020-02-20
733,PROF197,CUR5383,2021-12-05
734,PROF623,CUR6913,2022-09-06
735,PROF531,CUR6993,2023-10-23
736,PROF254,CUR3190,2022-05-13
737,PROF869,CUR8509,2020-01-27
738,PROF679,CUR9754,2023-05-07
739,PROF641,CUR9672,2020-12-30
740,PROF483,CUR7072,2022-02-08
741,PROF745,CUR4547,2022-12-28
742,PROF483,CUR2325,2022-08-31
743,PROF322,CUR9501,2023-07-15
744,PROF123,CUR9436,2020-04-27
745,PROF350,CUR3408,2023-07-04
746,PROF681,CUR5498,2021-09-27
747,PROF483,CUR2416,2023-07-16
748,PROF706,CUR7779,2023-12-03
749,PROF596,CUR2041,2021-04-21
750,PROF429,CUR5208,2023-05-01
751,PROF977,CUR9081,2022-10-31
752,PROF705,CUR2983,2023-12-18
753,PROF417,CUR3073,2023-01-15
754,PROF731,CUR6590,2021-06-30
755,PROF716,CUR8527,2021-08-07
756,PROF451,CUR4121,2021-01-10
757,PROF547,CUR8177,2021-10-18
758,PROF642,CUR1687,2022-10-15
759,PROF203,CUR9562,2022-04-20
760,PROF295,CUR8926,2022-06-15
761,PROF888,CUR5995,2023-08-25
762,PROF574,CUR8577,2022-07-20
763,PROF625,CUR4994,2021-06-17
764,PROF748,CUR5353,2022-04-26
765,PROF367,CUR7987,2023-12-09
766,PROF267,CUR2784,2023-06-28
767,PROF116,CUR2810,2021-02-22
768,PROF388,CUR5744,2020-04-05
769,PROF308,CUR4354,2021-10-30
770,PROF933,CUR5895,2021-11-19
771,PROF363,CUR9140,2021-06-29
772,PROF363,CUR6630,2022-02-26
773,PROF752,CUR4779,2023-06-19
774,PROF300,CUR1605,2023-05-10
775,PROF930,CUR2631,2023-10-10
776,PROF258,CUR9832,2020-07-14
777,PROF668,CUR3777,2023-01-26
778,PROF596,CUR8056,2020-09-20
779,PROF835,CUR3855,2022-03-15
780,PROF556,CUR1260,2022-11-17
781,PROF231,CUR5213,2020-11-10
782,PROF639,CUR6533,2023-02-01
783,PROF826,CUR2950,2021-03-22
784,PROF427,CUR9121,2021-07-05
785,PROF845,CUR6604,2021-08-04
786,PROF191,CUR4819,2022-08-19
787,PROF841,CUR3834,2020-04-04
788,PROF306,CUR1514,2021-02-28
789,PROF196,CUR4419,2023-02-03
790,PROF623,CUR5523,2021-03-09
791,PROF344,CUR9182,2022-07-21
792,PROF211,CUR2688,2022-11-07
793,PROF416,CUR6019,2023-04-02
794,PROF216,CUR9347,2022-02-27
795,PROF495,CUR2811,2023-12-17
796,PROF409,CUR3024,2023-03-19
797,PROF295,CUR3702,2023-01-04
798,PROF277,CUR7122,2020-07-01
799,PROF621,CUR4680,2020-09-28
800,PROF517,CUR2817,2020-05-10
801,PROF125,CUR1473,2021-09-06
802,PROF782,CUR7494,2022-10-08
803,PROF813,CUR7265,2022-06-09
804,PROF924,CUR9185,2020-05-23
805,PROF365,CUR5169,2021-09-02
806,PROF242,CUR7915,2022-07-23
807,PROF428,CUR2345,2022-05-12
808,PROF728,CUR9167,2021-09-15
809,PROF149,CUR3020,2020-12-19
810,PROF269,CUR6274,2020-04-14
811,PROF275,CUR3520,2023-01-20
812,PROF305,CUR3166,2022-05-25
813,PROF996,CUR9288,2021-08-16
814,PROF100,CUR3746,2022-07-11
815,PROF408,CUR4171,2021-09-26
816,PROF855,CUR6840,2023-05-07
817,PROF307,CUR8889,2023-12-01
818,PROF436,CUR6169,2020-01-26
819,PROF995,CUR3262,2023-11-16
820,PROF499,CUR8706,2023-11-03
821,PROF751,CUR9845,2022-11-18
822,PROF545,CUR4249,2020-09-02
823,PROF161,CUR1135,2020-03-21
824,PROF605,CUR9633,2023-11-23
825,PROF257,CUR5912,2021-06-09
826,PROF659,CUR4218,2023-03-19
827,PROF883,CUR4183,2020-09-19
828,PROF851,CUR6271,2023-04-24
829,PROF772,CUR6334,2020-04-26
830,PROF314,CUR6015,2021-06-19
831,PROF778,CUR8437,2021-04-10
832,PROF705,CUR2367,2021-09-27
833,PROF295,CUR5785,2021-11-12
834,PROF228,CUR7571,2022-09-01
835,PROF325,CUR8120,2022-07-25
836,PROF914,CUR4751,2022-01-14
837,PROF557,CUR8403,2021-08-15
838,PROF441,CUR2653,2023-07-22
839,PROF249,CUR4944,2020-01-29
840,PROF422,CUR7570,2021-03-12
841,PROF169,CUR3011,2022-11-25
842,PROF275,CUR4842,2021-12-07
843,PROF159,CUR2512,2023-05-02
844,PROF612,CUR4157,2022-10-06
845,PROF777,CUR7056,2021-06-06
846,PROF143,CUR9050,2022-10-28
847,PROF649,CUR2055,2023-10-13
848,PROF778,CUR8988,2021-05-19
849,PROF758,CUR2805,2020-11-11
850,PROF599,CUR9125,2022-02-08
851,PROF958,CUR3988,2020-04-29
852,PROF117,CUR6655,2022-05-25
853,PROF620,CUR3915,2023-11-22
854,PROF804,CUR2558,2023-03-16
855,PROF224,CUR7066,2020-10-02
856,PROF282,CUR6702,2021-07-03
857,PROF632,CUR2015,2022-06-28
858,PROF120,CUR1475,2022-08-28
859,PROF719,CUR2891,2023-10-25
860,PROF726,CUR2379,2023-01-04
861,PROF112,CUR8010,2020-12-27
862,PROF706,CUR2896,2023-04-26
863,PROF853,CUR9209,2023-04-27
864,PROF904,CUR1397,2020-03-31
865,PROF274,CUR8208,2021-06-04
866,PROF517,CUR9684,2022-08-02
867,PROF814,CUR9647,2020-04-28
868,PROF785,CUR7914,2022-02-22
869,PROF947,CUR9687,2021-05-21
870,PROF834,CUR5003,2020-01-31
871,PROF348,CUR7357,2020-02-23
872,PROF307,CUR7344,2020-11-25
873,PROF730,CUR7830,2020-07-18
874,PROF248,CUR6189,2020-11-04
875,PROF863,CUR4347,2021-05-04
876,PROF415,CUR2676,2020-12-16
877,PROF339,CUR1386,2023-01-16
878,PROF614,CUR8823,2020-10-05
879,PROF281,CUR8440,2020-03-02
880,PROF292,CUR7195,2023-08-16
881,PROF862,CUR8382,2023-04-04
882,PROF632,CUR8946,2021-04-11
883,PROF536,CUR3782,2020-12-18
884,PROF900,CUR8391,2020-01-11
885,PROF214,CUR8958,2020-10-24
886,PROF432,CUR7279,2023-08-09
887,PROF295,CUR9005,2023-08-04
888,PROF955,CUR6631,2022-09-08
889,PROF896,CUR3598,2020-04-20
890,PROF292,CUR6719,2021-01-23
891,PROF652,CUR1586,2022-04-25
892,PROF920,CUR7263,2021-10-15
893,PROF873,CUR6722,2022-01-08
894,PROF455,CUR3272,2023-10-25
895,PROF348,CUR8464,2021-02-28
896,PROF655,CUR6416,2023-04-24
897,PROF462,CUR9364,2021-03-08
898,PROF321,CUR6297,2023-05-17
899,PROF836,CUR8378,2023-02-28
900,PROF756,CUR3101,2020-03-01
901,PROF139,CUR3160,2021-05-23
902,PROF172,CUR9979,2020-09-26
903,PROF198,CUR1523,2022-06-02
904,PROF756,CUR3303,2023-07-30
905,PROF201,CUR1730,2020-05-05
906,PROF196,CUR9581,2022-09-20
907,PROF352,CUR2517,2020-07-25
908,PROF716,CUR5342,2020-05-04
909,PROF375,CUR6225,2022-07-23
910,PROF536,CUR8696,2023-09-24
911,PROF532,CUR1009,2023-01-04
912,PROF903,CUR5921,2022-02-27
913,PROF168,CUR9368,2023-10-07
914,PROF577,CUR8223,2023-01-19
915,PROF277,CUR7300,2022-02-14
916,PROF366,CUR2425,2023-06-12
917,PROF239,CUR2179,2022-03-06
918,PROF993,CUR5818,2020-01-26
919,PROF587,CUR5728,2020-09-08
920,PROF503,CUR9173,2023-11-13
921,PROF679,CUR6008,2023-05-19
922,PROF257,CUR3358,2023-09-23
923,PROF141,CUR2146,2023-07-08
924,PROF849,CUR1782,2022-06-08
925,PROF858,CUR4771,2020-06-15
926,PROF258,CUR8409,2023-02-08
927,PROF763,CUR1707,2023-01-12
928,PROF130,CUR2702,2022-10-06
929,PROF790,CUR1649,2022-02-12
930,PROF509,CUR3118,2021-03-05
931,PROF785,CUR1697,2021-02-26
932,PROF141,CUR8131,2021-05-24
933,PROF206,CUR1720,2020-03-02
934,PROF480,CUR3059,2021-11-06
935,PROF151,CUR8411,2021-07-27
936,PROF745,CUR3140,2023-04-18
937,PROF800,CUR8113,2023-07-31
938,PROF724,CUR4108,2023-02-07
939,PROF648,CUR7935,2023-01-01
940,PROF975,CUR6625,2021-08-06
941,PROF134,CUR8749,2021-09-18
942,PROF306,CUR2810,2023-01-29
943,PROF625,CUR5736,2023-02-20
944,PROF158,CUR2859,2021-05-22
945,PROF384,CUR9135,2021-11-03
946,PROF985,CUR8483,2021-07-10
947,PROF821,CUR1131,2022-02-22
948,PROF700,CUR8776,2020-02-25
949,PROF899,CUR4850,2020-12-03
950,PROF494,CUR2024,2022-07-19
951,PROF693,CUR1980,2021-02-05
952,PROF307,CUR5933,2020-12-17
953,PROF362,CUR7594,2022-02-11
954,PROF871,CUR1872,2022-09-05
955,PROF449,CUR3837,2020-12-13
956,PROF935,CUR2043,2022-09-25
957,PROF402,CUR4786,2020-05-27
958,PROF308,CUR7368,2020-10-09
959,PROF222,CUR8300,2022-07-22
960,PROF522,CUR9952,2021-05-03
961,PROF281,CUR8061,2022-04-15
962,PROF725,CUR1938,2022-08-15
963,PROF686,CUR3163,2022-01-16
964,PROF322,CUR9159,2021-03-14
965,PROF178,CUR8783,2022-06-21
966,PROF637,CUR1469,2023-02-13
967,PROF539,CUR4581,2020-02-06
968,PROF151,CUR9118,2020-02-06
969,PROF120,CUR5351,2020-06-08
970,PROF992,CUR2563,2022-10-12
971,PROF109,CUR1778,2021-05-04
972,PROF745,CUR1903,2022-08-05
973,PROF426,CUR5270,2023-06-25
974,PROF250,CUR3193,2022-08-03
975,PROF345,CUR9812,2022-03-27
976,PROF292,CUR3040,2023-07-15
977,PROF827,CUR7890,2022-04-20
978,PROF590,CUR5972,2022-08-15
979,PROF540,CUR9715,2020-03-29
980,PROF197,CUR5611,2020-11-30
981,PROF224,CUR5141,2023-08-24
982,PROF824,CUR1413,2020-01-22
983,PROF682,CUR2646,2020-12-29
984,PROF787,CUR3670,2023-03-08
985,PROF134,CUR6494,2020-04-01
986,PROF866,CUR9382,2021-03-10
987,PROF531,CUR6200,2021-07-05
988,PROF532,CUR8602,2022-10-24
989,PROF153,CUR2783,2022-02-24
990,PROF536,CUR2658,2020-11-05
991,PROF288,CUR3090,2021-05-27
992,PROF476,CUR5388,2020-11-21
993,PROF117,CUR5605,2022-05-29
994,PROF921,CUR3776,2020-10-05
995,PROF376,CUR7135,2023-01-25
996,PROF312,CUR4400,2021-05-01
997,PROF577,CUR8110,2023-12-02
998,PROF271,CUR5929,2022-07-17
999,PROF962,CUR6908,2022-01-17
1000,PROF890,CUR6749,2022-01-30
1001,PROF558,CUR5301,2023-01-11
1002,PROF488,CUR7891,2020-07-13
1003,PROF864,CUR7943,2023-07-26
1004,PROF330,CUR2424,2021-04-04
1005,PROF106,CUR8388,2020-05-16
1006,PROF146,CUR5789,2020-01-19
1007,PROF970,CUR6478,2023-10-26
1008,PROF208,CUR1599,2020-06-11
1009,PROF816,CUR6918,2022-09-12
1010,PROF557,CUR3496,2021-08-02
1011,PROF306,CUR6481,2020-04-09
1012,PROF105,CUR4742,2023-01-09
1013,PROF110,CUR6452,2022-09-07
1014,PROF652,CUR1714,2020-05-20
1015,PROF838,CUR3810,2021-10-03
1016,PROF434,CUR1373,2020-12-24
1017,PROF752,CUR2717,2023-01-02
1018,PROF998,CUR6494,2021-09-29
1019,PROF602,CUR3736,2022-01-13
1020,PROF175,CUR5634,2021-02-12
1021,PROF986,CUR5217,2023-07-19
1022,PROF370,CUR8515,2020-12-22
1023,PROF119,CUR5067,2021-11-25
1024,PROF581,CUR8994,2020-08-30
1025,PROF607,CUR7149,2022-12-28
1026,PROF920,CUR4839,2020-08-26
1027,PROF916,CUR5021,2020-10-15
1028,PROF562,CUR9873,2023-12-27
1029,PROF583,CUR2662,2023-08-24
1030,PROF380,CUR8678,2022-12-30
1031,PROF267,CUR5816,2023-09-19
1032,PROF484,CUR5789,2021-02-08
1033,PROF890,CUR7581,2022-06-10
1034,PROF379,CUR8204,2020-09-01
1035,PROF277,CUR1210,2023-03-04
1036,PROF953,CUR3270,2022-04-20
1037,PROF665,CUR2925,2020-04-03
1038,PROF320,CUR6727,2021-09-03
1039,PROF385,CUR2277,2020-03-01
1040,PROF705,CUR9675,2023-08-04
1041,PROF285,CUR1519,2023-05-27
1042,PROF438,CUR3085,2023-04-06
1043,PROF302,CUR4753,2020-05-18
1044,PROF338,CUR6794,2022-07-01
1045,PROF286,CUR9209,2020-02-26
1046,PROF174,CUR2834,2023-02-05
1047,PROF802,CUR1496,2020-03-25
1048,PROF870,CUR3044,2020-02-18
1049,PROF282,CUR5139,2023-12-04
1050,PROF705,CUR9424,2021-10-16
1051,PROF927,CUR9097,2020-07-21
1052,PROF119,CUR7547,2020-03-02
1053,PROF924,CUR9116,2022-02-23
1054,PROF989,CUR4590,2022-07-18
1055,PROF961,CUR4375,2021-04-03
1056,PROF483,CUR2173,2023-04-30
1057,PROF580,CUR2181,2023-11-30
1058,PROF903,CUR7108,2022-01-03
1059,PROF176,CUR3505,2021-03-23
1060,PROF637,CUR1558,2023-11-02
1061,PROF123,CUR5919,2020-01-24
1062,PROF702,CUR6041,2023-07-03
1063,PROF447,CUR9662,2021-12-24
1064,PROF503,CUR7578,2023-11-06
1065,PROF390,CUR6952,2023-02-19
1066,PROF146,CUR5672,2023-07-16
1067,PROF184,CUR2154,2020-08-30
1068,PROF586,CUR1993,2020-07-24
1069,PROF857,CUR3871,2021-11-08
1070,PROF324,CUR2904,2020-01-23
1071,PROF571,CUR9331,2020-04-09
1072,PROF523,CUR3211,2021-09-23
1073,PROF113,CUR8982,2023-07-10
1074,PROF520,CUR1988,2023-02-18
1075,PROF192,CUR2331,2020-02-12
1076,PROF936,CUR9174,2020-07-07
1077,PROF389,CUR2919,2021-10-07
1078,PROF314,CUR3543,2020-09-13
1079,PROF122,CUR8363,2022-03-13
1080,PROF630,CUR3530,2020-01-01
1081,PROF268,CUR5467,2022-08-05
1082,PROF104,CUR3016,2023-06-11
1083,PROF724,CUR1294,2021-08-06
1084,PROF966,CUR4236,2022-04-18
1085,PROF749,CUR4697,2020-01-24
1086,PROF208,CUR8047,2021-11-17
1087,PROF188,CUR2118,2022-11-16
1088,PROF372,CUR3154,2021-02-19
1089,PROF463,CUR6456,2023-10-15
1090,PROF961,CUR2620,2023-02-26
1091,PROF848,CUR2714,2021-10-27
1092,PROF279,CUR2458,2021-04-20
1093,PROF104,CUR8782,2020-02-05
1094,PROF655,CUR4216,2021-05-21
1095,PROF258,CUR2288,2021-04-05
1096,PROF238,CUR2924,2022-03-01
1097,PROF500,CUR1595,2021-05-29
1098,PROF691,CUR3351,2021-09-30
1099,PROF428,CUR4837,2023-03-05
1100,PROF442,CUR6307,2023-05-18
1101,PROF817,CUR9557,2020-09-26
1102,PROF120,CUR4490,2022-09-26
1103,PROF301,CUR4781,2022-07-05
1104,PROF792,CUR6551,2021-02-26
1105,PROF610,CUR5915,2020-11-30
1106,PROF595,CUR1127,2023-01-29
1107,PROF723,CUR3700,2021-05-26
1108,PROF840,CUR5498,2021-11-19
1109,PROF141,CUR1788,2020-06-12
1110,PROF923,CUR7679,2023-08-13
1111,PROF405,CUR9427,2021-06-21
1112,PROF507,CUR3220,2020-11-04
1113,PROF972,CUR6588,2022-05-29
1114,PROF878,CUR1132,2022-12-08
1115,PROF716,CUR8612,2022-12-06
1116,PROF122,CUR4883,2023-02-10
1117,PROF934,CUR7604,2022-11-30
1118,PROF119,CUR9335,2023-11-05
1119,PROF593,CUR9108,2021-07-18
1120,PROF607,CUR2573,2022-10-31
1121,PROF736,CUR2382,2023-12-19
1122,PROF937,CUR1160,2022-01-18
1123,PROF187,CUR6648,2022-12-06
1124,PROF421,CUR6216,2021-10-09
1125,PROF574,CUR2830,2022-10-14
1126,PROF186,CUR4307,2022-05-03
1127,PROF596,CUR5244,2021-07-06
1128,PROF121,CUR9419,2022-02-13
1129,PROF994,CUR6463,2021-03-23
1130,PROF361,CUR7005,2023-10-17
1131,PROF262,CUR2642,2023-03-25
1132,PROF339,CUR2814,2020-11-13
1133,PROF866,CUR6892,2020-02-13
1134,PROF410,CUR2768,2022-11-28
1135,PROF535,CUR7331,2023-06-15
1136,PROF431,CUR9106,2020-08-16
1137,PROF297,CUR9812,2023-08-09
1138,PROF804,CUR6540,2022-09-04
1139,PROF607,CUR7204,2020-12-10
1140,PROF186,CUR4485,2022-11-22
1141,PROF291,CUR8174,2020-10-22
1142,PROF629,CUR8908,2020-05-16
1143,PROF257,CUR9028,2023-04-26
1144,PROF173,CUR7451,2023-01-23
1145,PROF806,CUR4757,2021-11-06
1146,PROF121,CUR1959,2022-03-11
1147,PROF447,CUR5188,2021-10-15
1148,PROF627,CUR3349,2022-10-24
1149,PROF598,CUR6646,2020-06-16
1150,PROF777,CUR3246,2021-10-09
1151,PROF411,CUR2530,2022-12-03
1152,PROF405,CUR2196,2023-11-28
1153,PROF579,CUR1073,2021-06-02
1154,PROF101,CUR1330,2022-01-09
1155,PROF114,CUR2569,2023-07-01
1156,PROF499,CUR8162,2021-07-28
1157,PROF177,CUR4403,2020-07-15
1158,PROF928,CUR1353,2023-03-30
1159,PROF131,CUR7714,2020-09-09
1160,PROF864,CUR4898,2021-01-09
1161,PROF250,CUR2474,2022-08-27
1162,PROF213,CUR5120,2023-05-13
1163,PROF907,CUR3087,2021-04-16
1164,PROF244,CUR6488,2021-12-05
1165,PROF363,CUR2388,2020-03-17
1166,PROF441,CUR7592,2022-11-23
1167,PROF391,CUR9893,2022-07-02
1168,PROF795,CUR3631,2023-08-31
1169,PROF569,CUR6632,2021-05-02
1170,PROF626,CUR3990,2023-11-27
1171,PROF319,CUR1999,2020-08-28
1172,PROF564,CUR4835,2021-06-13
1173,PROF805,CUR6078,2023-05-22
1174,PROF766,CUR9536,2021-10-14
1175,PROF299,CUR3481,2023-09-08
1176,PROF625,CUR5638,2023-12-20
1177,PROF896,CUR3784,2021-09-24
1178,PROF661,CUR6032,2021-05-04
1179,PROF736,CUR9619,2023-07-05
1180,PROF761,CUR3192,2020-05-27
1181,PROF813,CUR9237,2021-09-29
1182,PROF923,CUR8091,2022-08-03
1183,PROF664,CUR2704,2023-04-12
1184,PROF124,CUR4777,2023-01-05
1185,PROF340,CUR8049,2023-07-22
1186,PROF112,CUR4908,2023-04-23
1187,PROF485,CUR5371,2022-09-21
1188,PROF929,CUR6547,2023-06-03
1189,PROF355,CUR7610,2021-08-22
1190,PROF350,CUR3846,2021-09-18
1191,PROF126,CUR7040,2021-01-17
1192,PROF391,CUR7823,2023-05-12
1193,PROF672,CUR3504,2022-04-29
1194,PROF196,CUR2971,2022-06-11
1195,PROF602,CUR5642,2021-06-30
1196,PROF530,CUR1305,2022-07-12
1197,PROF825,CUR9098,2022-11-15
1198,PROF881,CUR2201,2020-01-11
1199,PROF735,CUR5674,2020-06-04
1200,PROF745,CUR9927,2023-04-10
1201,PROF390,CUR7903,2022-04-17
1202,PROF516,CUR7264,2021-09-02
1203,PROF604,CUR2966,2021-03-31
1204,PROF437,CUR4047,2022-07-29
1205,PROF784,CUR1475,2020-07-16
1206,PROF394,CUR3112,2021-09-09
1207,PROF369,CUR5704,2023-09-19
1208,PROF563,CUR4881,2023-02-26
1209,PROF941,CUR2990,2022-10-19
1210,PROF149,CUR3259,2021-08-31
1211,PROF571,CUR7167,2023-12-04
1212,PROF375,CUR6611,2021-10-21
1213,PROF543,CUR9985,2021-12-01
1214,PROF275,CUR2627,2020-08-03
1215,PROF516,CUR3702,2021-08-01
1216,PROF269,CUR1699,2020-04-07
1217,PROF705,CUR1851,2020-04-30
1218,PROF788,CUR2173,2020-06-02
1219,PROF562,CUR3060,2022-03-31
1220,PROF137,CUR4699,2021-05-26
1221,PROF820,CUR4738,2020-06-30
1222,PROF302,CUR3288,2021-03-26
1223,PROF470,CUR6023,2020-09-30
1224,PROF867,CUR2559,2023-06-05
1225,PROF466,CUR3259,2023-04-05
1226,PROF987,CUR5567,2022-07-21
1227,PROF562,CUR2306,2021-08-15
1228,PROF425,CUR7977,2020-07-23
1229,PROF494,CUR2682,2021-07-07
1230,PROF750,CUR2459,2020-07-24
1231,PROF939,CUR9952,2020-02-04
1232,PROF561,CUR2532,2022-01-18
1233,PROF185,CUR6123,2020-02-15
1234,PROF750,CUR2109,2020-08-11
1235,PROF467,CUR6270,2020-08-01
1236,PROF672,CUR1534,2020-03-01
1237,PROF444,CUR4087,2021-11-23
1238,PROF582,CUR8267,2022-11-04
1239,PROF289,CUR7518,2023-08-29
1240,PROF952,CUR1752,2021-12-06
1241,PROF454,CUR3064,2023-07-19
1242,PROF727,CUR6898,2022-08-15
1243,PROF203,CUR1933,2021-11-22
1244,PROF939,CUR5828,2020-12-19
1245,PROF621,CUR4473,2021-11-23
1246,PROF264,CUR5917,2023-01-29
1247,PROF314,CUR8792,2023-10-31
1248,PROF441,CUR3620,2023-12-14
1249,PROF400,CUR7703,2020-05-17
1250,PROF444,CUR8840,2020-03-30
1251,PROF995,CUR5504,2020-06-20
1252,PROF717,CUR6106,2020-12-08
1253,PROF985,CUR3550,2021-03-27
1254,PROF508,CUR4219,2023-12-06
1255,PROF385,CUR4895,2020-07-25
1256,PROF319,CUR8216,2020-07-09
1257,PROF760,CUR5682,2022-06-05
1258,PROF125,CUR1490,2022-10-18
1259,PROF821,CUR5407,2022-02-19
1260,PROF190,CUR7795,2022-11-19
1261,PROF651,CUR2479,2022-05-13
1262,PROF339,CUR2325,2020-12-19
1263,PROF737,CUR9693,2020-01-03
1264,PROF364,CUR8024,2020-07-31
1265,PROF615,CUR9887,2020-07-24
1266,PROF643,CUR9668,2022-11-04
1267,PROF428,CUR5737,2020-02-02
1268,PROF793,CUR6416,2020-02-26
1269,PROF198,CUR7865,2021-09-04
1270,PROF578,CUR9529,2023-08-03
1271,PROF564,CUR5637,2021-11-10
1272,PROF489,CUR8116,2022-09-17
1273,PROF242,CUR8015,2020-12-06
1274,PROF384,CUR2784,2020-01-22
1275,PROF101,CUR9731,2020-04-14
1276,PROF463,CUR8438,2023-11-25
1277,PROF477,CUR8701,2022-10-07
1278,PROF752,CUR8642,2020-12-19
1279,PROF756,CUR7622,2020-09-02
1280,PROF696,CUR9290,2022-08-09
1281,PROF723,CUR8797,2022-12-11
1282,PROF171,CUR6524,2021-01-31
1283,PROF837,CUR2606,2020-04-24
1284,PROF483,CUR4221,2021-01-20
1285,PROF272,CUR9576,2022-10-19
1286,PROF744,CUR1543,2022-11-21
1287,PROF631,CUR8448,2020-03-21
1288,PROF914,CUR6362,2020-09-29
1289,PROF137,CUR1659,2020-07-10
1290,PROF983,CUR2024,2021-10-02
1291,PROF191,CUR6444,2020-11-28
1292,PROF141,CUR5499,2020-12-21
1293,PROF796,CUR9036,2022-06-13
1294,PROF877,CUR1417,2023-10-26
1295,PROF717,CUR4541,2023-07-31
1296,PROF346,CUR3869,2020-08-07
1297,PROF286,CUR4266,2023-08-17
1298,PROF899,CUR9047,2020-08-29
1299,PROF888,CUR2009,2022-07-20
1300,PROF862,CUR3389,2022-08-29
1301,PROF389,CUR4719,2022-06-14
1302,PROF681,CUR6234,2022-03-24
1303,PROF881,CUR1420,2020-10-31
1304,PROF462,CUR7976,2021-03-07
1305,PROF765,CUR8937,2020-01-30
1306,PROF979,CUR5708,2022-11-07
1307,PROF624,CUR2856,2020-07-15
1308,PROF679,CUR1526,2022-12-21
1309,PROF334,CUR8680,2021-08-01
1310,PROF318,CUR8278,2021-12-09
1311,PROF466,CUR8108,2022-03-25
1312,PROF817,CUR7487,2020-08-01
1313,PROF149,CUR2125,2022-08-25
1314,PROF172,CUR5227,2021-09-05
1315,PROF588,CUR7363,2023-02-15
1316,PROF821,CUR2236,2022-02-26
1317,PROF348,CUR5708,2022-08-27
1318,PROF887,CUR5717,2023-06-30
1319,PROF989,CUR3808,2022-12-28
1320,PROF106,CUR1112,2021-12-25
1321,PROF461,CUR9454,2022-01-22
1322,PROF231,CUR4027,2020-09-25
1323,PROF181,CUR4987,2023-02-08
1324,PROF312,CUR4455,2020-04-29
1325,PROF712,CUR5090,2021-04-22
1326,PROF315,CUR9139,2021-07-17
1327,PROF870,CUR5465,2021-07-24
1328,PROF631,CUR7436,2020-10-26
1329,PROF881,CUR4003,2020-02-18
1330,PROF204,CUR2288,2020-12-15
1331,PROF146,CUR8717,2022-07-06
1332,PROF181,CUR7054,2021-10-13
1333,PROF866,CUR1430,2022-03-05
1334,PROF451,CUR2403,2023-08-08
1335,PROF164,CUR3895,2021-08-22
1336,PROF401,CUR8065,2020-03-15
1337,PROF362,CUR2964,2023-06-17
1338,PROF981,CUR1631,2023-12-22
1339,PROF477,CUR8257,2022-08-03
1340,PROF334,CUR7738,2020-06-22
1341,PROF880,CUR3922,2020-05-07
1342,PROF289,CUR2203,2022-11-19
1343,PROF285,CUR2701,2020-08-23
1344,PROF396,CUR8991,2023-07-26
1345,PROF579,CUR2725,2021-04-04
1346,PROF321,CUR8705,2021-11-07
1347,PROF544,CUR6578,2023-07-11
1348,PROF335,CUR2143,2023-03-10
1349,PROF487,CUR5940,2021-08-10
1350,PROF436,CUR4409,2021-09-15
1351,PROF410,CUR7798,2020-04-07
1352,PROF652,CUR5726,2021-07-02
1353,PROF338,CUR3437,2022-03-12
1354,PROF120,CUR7572,2021-06-24
1355,PROF273,CUR9342,2023-08-30
1356,PROF663,CUR4229,2023-02-15
1357,PROF480,CUR8575,2022-09-24
1358,PROF504,CUR8141,2021-06-24
1359,PROF893,CUR2186,2020-07-16
1360,PROF727,CUR4223,2021-10-11
1361,PROF375,CUR7441,2023-10-10
1362,PROF788,CUR1731,2021-10-01
1363,PROF738,CUR3103,2021-11-18
1364,PROF321,CUR8562,2022-09-29
1365,PROF738,CUR6175,2023-10-25
1366,PROF375,CUR2319,2023-07-27
1367,PROF303,CUR6981,2021-07-21
1368,PROF151,CUR8437,2023-05-19
1369,PROF716,CUR5319,2023-07-12
1370,PROF185,CUR5668,2023-01-23
1371,PROF687,CUR2900,2022-10-17
1372,PROF905,CUR4740,2021-06-05
1373,PROF699,CUR4491,2022-09-12
1374,PROF135,CUR2965,2022-05-07
1375,PROF751,CUR4075,2020-05-30
1376,PROF362,CUR3541,2023-09-26
1377,PROF909,CUR7679,2021-11-08
