codigo,nombre,horario,ciclo,created_at
CUR00324,Biologa,Lun 18:00-20:00,2023-2,2025-05-12 02:32:55
CUR00325,Matemticas,Lun 18:00-20:00,2023-1,2025-05-12 02:32:55
CUR00326,Historia,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:32:55
CUR00327,Literatura,Lun 18:00-20:00,2024-1,2025-05-12 02:32:55
CUR00328,Literatura,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:32:55
CUR00329,Filosofa,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:32:55
CUR00330,Fsica,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:32:55
CUR00331,Informtica,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:32:55
CUR00332,Literatura,Lun 18:00-20:00,2023-1,2025-05-12 02:32:55
CUR00333,Informtica,Sab 08:00-11:00,2023-1,2025-05-12 02:32:55
CUR00334,Literatura,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:32:55
CUR00335,Qumica,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:32:55
CUR00336,Biologa,Vie 14:00-16:00,2024-1,2025-05-12 02:32:55
CUR00337,Qumica,Sab 08:00-11:00,2024-1,2025-05-12 02:32:55
CUR00338,Historia,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:32:55
CUR00339,Literatura,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:32:55
CUR00340,Historia,Vie 14:00-16:00,2023-1,2025-05-12 02:32:55
CUR00341,Historia,Vie 14:00-16:00,2023-2,2025-05-12 02:32:55
CUR00342,Matemticas,Sab 08:00-11:00,2023-1,2025-05-12 02:32:55
CUR00343,Informtica,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:32:55
CUR00344,Literatura,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:32:55
CUR00345,Biologa,Sab 08:00-11:00,2024-2,2025-05-12 02:32:55
CUR00346,Matemticas,Lun 18:00-20:00,2024-2,2025-05-12 02:32:55
CUR00347,Filosofa,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:32:55
CUR00348,Literatura,Sab 08:00-11:00,2022-1,2025-05-12 02:32:55
CUR00349,Fsica,Sab 08:00-11:00,2024-2,2025-05-12 02:32:55
CUR00350,Informtica,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:32:55
CUR00351,Literatura,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:32:55
CUR00352,Filosofa,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:32:55
CUR00353,Literatura,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:32:55
CUR00354,Biologa,Sab 08:00-11:00,2022-1,2025-05-12 02:32:55
CUR00355,Biologa,Sab 08:00-11:00,2024-2,2025-05-12 02:32:55
CUR00356,Matemticas,Vie 14:00-16:00,2023-2,2025-05-12 02:32:55
CUR00357,Fsica,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:32:55
CUR00358,Filosofa,Lun 18:00-20:00,2024-2,2025-05-12 02:32:55
CUR00359,Qumica,Lun 18:00-20:00,2024-2,2025-05-12 02:32:55
CUR00360,Filosofa,Vie 14:00-16:00,2022-1,2025-05-12 02:32:55
CUR00361,Filosofa,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:32:55
CUR00362,Literatura,Sab 08:00-11:00,2023-2,2025-05-12 02:32:55
CUR00363,Historia,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:32:55
CUR00364,Literatura,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:32:55
CUR00365,Filosofa,Vie 14:00-16:00,2022-2,2025-05-12 02:32:55
CUR00366,Biologa,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:32:55
CUR00367,Biologa,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:32:55
CUR00368,Biologa,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:32:55
CUR00369,Fsica,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:32:55
CUR00370,Historia,Mar-Jue 10:00-12:00,2022-1,2025-05-12 02:32:55
CUR00371,Biologa,Sab 08:00-11:00,2022-1,2025-05-12 02:32:55
CUR00372,Filosofa,Vie 14:00-16:00,2023-1,2025-05-12 02:32:55
CUR00373,Literatura,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:32:55
CUR00374,Qumica,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:32:55
CUR00375,Biologa,Vie 14:00-16:00,2023-1,2025-05-12 02:32:55
CUR00376,Informtica,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:32:55
CUR00377,Qumica,Lun 18:00-20:00,2024-1,2025-05-12 02:32:55
CUR00378,Historia,Vie 14:00-16:00,2023-1,2025-05-12 02:32:55
CUR00379,Biologa,Vie 14:00-16:00,2023-1,2025-05-12 02:32:55
CUR00380,Matemticas,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:32:55
CUR00381,Biologa,Vie 14:00-16:00,2024-1,2025-05-12 02:32:55
CUR00382,Biologa,Lun 18:00-20:00,2024-2,2025-05-12 02:32:55
CUR00383,Informtica,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:32:55
CUR00384,Fsica,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:32:55
CUR00385,Qumica,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:32:55
CUR00386,Matemticas,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:32:55
CUR00387,Filosofa,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:32:55
CUR00388,Biologa,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:32:55
CUR00389,Historia,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:32:55
CUR00390,Biologa,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:32:55
CUR00391,Literatura,Vie 14:00-16:00,2024-2,2025-05-12 02:32:55
CUR00392,Qumica,Lun 18:00-20:00,2024-2,2025-05-12 02:32:55
CUR00393,Matemticas,Sab 08:00-11:00,2024-2,2025-05-12 02:32:55
CUR00394,Fsica,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:32:55
CUR00395,Filosofa,Lun 18:00-20:00,2023-2,2025-05-12 02:32:55
CUR00396,Informtica,Lun 18:00-20:00,2022-1,2025-05-12 02:32:55
CUR00397,Literatura,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:32:55
CUR00398,Literatura,Sab 08:00-11:00,2022-1,2025-05-12 02:32:55
CUR00399,Historia,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:32:55
CUR00400,Qumica,Vie 14:00-16:00,2023-2,2025-05-12 02:32:55
CUR00401,Matemticas,Vie 14:00-16:00,2024-1,2025-05-12 02:32:55
CUR00402,Qumica,Lun 18:00-20:00,2023-2,2025-05-12 02:32:55
CUR00403,Matemticas,Lun 18:00-20:00,2023-2,2025-05-12 02:32:55
CUR00404,Filosofa,Vie 14:00-16:00,2024-1,2025-05-12 02:32:55
CUR00405,Matemticas,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:32:55
CUR00406,Matemticas,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:32:55
CUR00407,Literatura,Vie 14:00-16:00,2024-1,2025-05-12 02:32:55
CUR00408,Qumica,Vie 14:00-16:00,2024-1,2025-05-12 02:32:55
CUR00409,Informtica,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:32:55
CUR00410,Literatura,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:32:55
CUR00411,Biologa,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:32:55
CUR00412,Qumica,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:32:55
CUR00413,Fsica,Lun 18:00-20:00,2024-2,2025-05-12 02:32:55
CUR00414,Fsica,Lun 18:00-20:00,2024-1,2025-05-12 02:32:55
CUR00415,Qumica,Vie 14:00-16:00,2022-2,2025-05-12 02:32:55
CUR00416,Biologa,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:32:55
CUR00417,Historia,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:32:55
CUR00418,Literatura,Sab 08:00-11:00,2023-2,2025-05-12 02:32:56
CUR00419,Literatura,Lun 18:00-20:00,2023-1,2025-05-12 02:32:56
CUR00420,Fsica,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:32:56
CUR00421,Fsica,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:32:56
CUR00422,Fsica,Sab 08:00-11:00,2024-2,2025-05-12 02:32:56
CUR00423,Qumica,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:32:56
CUR00424,Fsica,Lun 18:00-20:00,2022-1,2025-05-12 02:32:56
CUR00425,Matemticas,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:32:56
CUR00426,Literatura,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:32:56
CUR00427,Biologa,Lun 18:00-20:00,2024-1,2025-05-12 02:32:56
CUR00428,Filosofa,Vie 14:00-16:00,2024-1,2025-05-12 02:32:56
CUR00429,Historia,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:32:56
CUR00430,Filosofa,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:32:56
CUR00431,Filosofa,Lun 18:00-20:00,2023-2,2025-05-12 02:32:56
CUR00432,Qumica,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:32:56
CUR00433,Historia,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:32:56
CUR00434,Historia,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:32:56
CUR00435,Literatura,Sab 08:00-11:00,2022-1,2025-05-12 02:32:56
CUR00436,Literatura,Sab 08:00-11:00,2022-1,2025-05-12 02:32:56
CUR00437,Biologa,Lun 18:00-20:00,2024-1,2025-05-12 02:32:56
CUR00438,Literatura,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:32:56
CUR00439,Historia,Vie 14:00-16:00,2024-1,2025-05-12 02:32:56
CUR00440,Fsica,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:32:56
CUR00441,Biologa,Vie 14:00-16:00,2024-1,2025-05-12 02:32:56
CUR00442,Literatura,Lun 18:00-20:00,2022-2,2025-05-12 02:32:56
CUR00443,Matemticas,Vie 14:00-16:00,2022-1,2025-05-12 02:32:56
CUR00444,Literatura,Sab 08:00-11:00,2022-2,2025-05-12 02:32:56
CUR00445,Filosofa,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:32:56
CUR00446,Informtica,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:32:56
CUR00447,Qumica,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:32:56
CUR00448,Literatura,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:32:56
CUR00449,Literatura,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:32:56
CUR00450,Fsica,Sab 08:00-11:00,2023-1,2025-05-12 02:32:56
CUR00451,Filosofa,Vie 14:00-16:00,2024-1,2025-05-12 02:32:56
CUR00452,Fsica,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:32:56
CUR00453,Biologa,Vie 14:00-16:00,2023-2,2025-05-12 02:32:56
CUR00454,Fsica,Lun 18:00-20:00,2023-1,2025-05-12 02:32:56
CUR00455,Fsica,Lun 18:00-20:00,2022-1,2025-05-12 02:32:56
CUR00456,Filosofa,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:32:56
CUR00457,Matemticas,Sab 08:00-11:00,2023-2,2025-05-12 02:32:56
CUR00458,Filosofa,Sab 08:00-11:00,2024-2,2025-05-12 02:32:56
CUR00459,Matemticas,Lun 18:00-20:00,2022-1,2025-05-12 02:32:56
CUR00460,Informtica,Sab 08:00-11:00,2024-2,2025-05-12 02:32:56
CUR00461,Informtica,Vie 14:00-16:00,2022-2,2025-05-12 02:32:56
CUR00462,Fsica,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:32:56
CUR00463,Literatura,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:32:56
CUR00464,Biologa,Vie 14:00-16:00,2024-1,2025-05-12 02:32:56
CUR00465,Informtica,Vie 14:00-16:00,2022-1,2025-05-12 02:32:56
CUR00466,Historia,Lun 18:00-20:00,2024-1,2025-05-12 02:32:56
CUR00467,Historia,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:32:56
CUR00468,Historia,Vie 14:00-16:00,2024-2,2025-05-12 02:32:56
CUR00469,Informtica,Vie 14:00-16:00,2022-1,2025-05-12 02:32:56
CUR00470,Fsica,Lun 18:00-20:00,2022-2,2025-05-12 02:32:56
CUR00471,Literatura,Vie 14:00-16:00,2022-2,2025-05-12 02:32:56
CUR00472,Matemticas,Sab 08:00-11:00,2023-2,2025-05-12 02:32:56
CUR00473,Filosofa,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:32:56
CUR00474,Fsica,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:32:56
CUR00475,Qumica,Vie 14:00-16:00,2024-2,2025-05-12 02:32:56
CUR00476,Filosofa,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:32:56
CUR00477,Matemticas,Vie 14:00-16:00,2022-2,2025-05-12 02:32:56
CUR00478,Literatura,Vie 14:00-16:00,2024-1,2025-05-12 02:32:56
CUR00479,Biologa,Sab 08:00-11:00,2024-2,2025-05-12 02:32:56
CUR00480,Matemticas,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:32:56
CUR00481,Historia,Sab 08:00-11:00,2022-1,2025-05-12 02:32:56
CUR00482,Informtica,Lun 18:00-20:00,2023-1,2025-05-12 02:32:56
CUR00483,Historia,Lun 18:00-20:00,2023-1,2025-05-12 02:32:56
CUR00484,Informtica,Sab 08:00-11:00,2024-1,2025-05-12 02:32:56
CUR00485,Historia,Vie 14:00-16:00,2022-2,2025-05-12 02:32:56
CUR00486,Informtica,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:32:56
CUR00487,Matemticas,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:32:56
CUR00488,Filosofa,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:32:56
CUR00489,Fsica,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:32:56
CUR00490,Matemticas,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:32:56
CUR00491,Informtica,Lun 18:00-20:00,2024-1,2025-05-12 02:32:56
CUR00492,Matemticas,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:32:56
CUR00493,Historia,Lun 18:00-20:00,2022-1,2025-05-12 02:32:56
CUR00494,Filosofa,Vie 14:00-16:00,2024-1,2025-05-12 02:32:56
CUR00495,Literatura,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:32:56
CUR00496,Biologa,Lun 18:00-20:00,2022-2,2025-05-12 02:32:56
CUR00497,Matemticas,Lun 18:00-20:00,2023-2,2025-05-12 02:32:56
CUR00498,Filosofa,Vie 14:00-16:00,2024-1,2025-05-12 02:32:56
CUR00499,Matemticas,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:32:56
CUR00500,Informtica,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:32:56
CUR00501,Literatura,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:32:56
CUR00502,Informtica,Mar-Jue 10:00-12:00,2022-1,2025-05-12 02:32:56
CUR00503,Informtica,Sab 08:00-11:00,2023-2,2025-05-12 02:32:56
CUR00504,Qumica,Vie 14:00-16:00,2024-1,2025-05-12 02:32:56
CUR00505,Historia,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:32:56
CUR00506,Filosofa,Lun 18:00-20:00,2022-1,2025-05-12 02:32:56
CUR00507,Fsica,Vie 14:00-16:00,2022-2,2025-05-12 02:32:56
CUR00508,Filosofa,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:32:56
CUR00509,Literatura,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:32:56
CUR00510,Qumica,Lun 18:00-20:00,2024-2,2025-05-12 02:32:56
CUR00511,Qumica,Vie 14:00-16:00,2022-1,2025-05-12 02:32:56
CUR00512,Qumica,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:32:56
CUR00513,Filosofa,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:32:56
CUR00514,Matemticas,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:32:56
CUR00515,Fsica,Lun 18:00-20:00,2022-2,2025-05-12 02:32:56
CUR00516,Filosofa,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:32:56
CUR00517,Fsica,Lun 18:00-20:00,2024-2,2025-05-12 02:32:56
CUR00518,Biologa,Sab 08:00-11:00,2023-1,2025-05-12 02:32:56
CUR00519,Qumica,Vie 14:00-16:00,2022-2,2025-05-12 02:32:56
CUR00520,Biologa,Sab 08:00-11:00,2022-1,2025-05-12 02:32:56
CUR00521,Matemticas,Lun 18:00-20:00,2024-2,2025-05-12 02:32:56
CUR00522,Literatura,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:32:56
CUR00523,Biologa,Vie 14:00-16:00,2024-1,2025-05-12 02:32:56
CUR00524,Biologa,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:32:56
CUR00525,Historia,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:32:56
CUR00526,Historia,Vie 14:00-16:00,2024-2,2025-05-12 02:32:56
CUR00527,Informtica,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:32:56
CUR00528,Literatura,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:32:56
CUR00529,Historia,Vie 14:00-16:00,2024-1,2025-05-12 02:32:56
CUR00530,Fsica,Lun 18:00-20:00,2023-1,2025-05-12 02:32:56
CUR00531,Fsica,Sab 08:00-11:00,2022-2,2025-05-12 02:32:56
CUR00532,Biologa,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:32:56
CUR00533,Qumica,Sab 08:00-11:00,2023-1,2025-05-12 02:32:56
CUR00534,Informtica,Sab 08:00-11:00,2023-2,2025-05-12 02:32:56
CUR00535,Historia,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:32:56
CUR00536,Fsica,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:32:56
CUR00537,Biologa,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:32:56
CUR00538,Fsica,Lun 18:00-20:00,2024-2,2025-05-12 02:32:56
CUR00539,Literatura,Sab 08:00-11:00,2024-1,2025-05-12 02:32:56
CUR00540,Literatura,Sab 08:00-11:00,2023-2,2025-05-12 02:32:56
CUR00541,Biologa,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:32:56
CUR00542,Historia,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:32:56
CUR00543,Fsica,Vie 14:00-16:00,2023-1,2025-05-12 02:32:56
CUR00544,Qumica,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:32:56
CUR00545,Historia,Sab 08:00-11:00,2024-2,2025-05-12 02:32:56
CUR00546,Informtica,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:32:56
CUR00547,Qumica,Lun 18:00-20:00,2024-2,2025-05-12 02:32:56
CUR00548,Biologa,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:32:56
CUR00549,Historia,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:32:56
CUR00550,Filosofa,Lun 18:00-20:00,2024-1,2025-05-12 02:32:56
CUR00551,Filosofa,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:32:56
CUR00552,Literatura,Mar-Jue 10:00-12:00,2022-1,2025-05-12 02:32:56
CUR00553,Literatura,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:32:56
CUR00554,Informtica,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:32:56
CUR00555,Qumica,Sab 08:00-11:00,2023-2,2025-05-12 02:32:56
CUR00556,Informtica,Vie 14:00-16:00,2022-1,2025-05-12 02:32:56
CUR00557,Fsica,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:32:56
CUR00558,Qumica,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:32:56
CUR00559,Matemticas,Sab 08:00-11:00,2022-1,2025-05-12 02:32:56
CUR00560,Matemticas,Lun 18:00-20:00,2023-2,2025-05-12 02:32:56
CUR00561,Informtica,Sab 08:00-11:00,2024-1,2025-05-12 02:32:56
CUR00562,Filosofa,Lun 18:00-20:00,2024-2,2025-05-12 02:32:56
CUR00563,Fsica,Vie 14:00-16:00,2023-2,2025-05-12 02:32:56
CUR00564,Informtica,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:32:56
CUR00565,Historia,Lun 18:00-20:00,2022-2,2025-05-12 02:32:56
CUR00566,Matemticas,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:32:56
CUR00567,Fsica,Lun 18:00-20:00,2023-1,2025-05-12 02:32:56
CUR00568,Filosofa,Lun 18:00-20:00,2024-2,2025-05-12 02:32:56
CUR00569,Literatura,Vie 14:00-16:00,2023-2,2025-05-12 02:32:56
CUR00570,Qumica,Sab 08:00-11:00,2022-2,2025-05-12 02:32:56
CUR00571,Fsica,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:32:56
CUR00572,Historia,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:32:56
CUR00573,Fsica,Vie 14:00-16:00,2022-1,2025-05-12 02:32:56
CUR00574,Biologa,Lun 18:00-20:00,2024-1,2025-05-12 02:32:56
CUR00575,Informtica,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:32:56
CUR00576,Fsica,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:32:56
CUR00577,Filosofa,Sab 08:00-11:00,2024-2,2025-05-12 02:32:56
CUR00578,Filosofa,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:32:56
CUR00579,Historia,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:32:56
CUR00580,Matemticas,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:32:56
CUR00581,Historia,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:32:56
CUR00582,Literatura,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:32:56
CUR00583,Biologa,Lun 18:00-20:00,2022-2,2025-05-12 02:32:56
CUR00584,Filosofa,Sab 08:00-11:00,2022-2,2025-05-12 02:32:56
CUR00585,Matemticas,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:32:56
CUR00586,Biologa,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:32:56
CUR00587,Fsica,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:32:56
CUR00588,Historia,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:32:56
CUR00589,Fsica,Mar-Jue 10:00-12:00,2022-1,2025-05-12 02:32:56
CUR00590,Informtica,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:32:56
CUR00591,Filosofa,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:32:56
CUR00592,Informtica,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:32:56
CUR00593,Historia,Lun 18:00-20:00,2024-2,2025-05-12 02:32:56
CUR00594,Biologa,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:32:56
CUR00595,Qumica,Lun 18:00-20:00,2023-1,2025-05-12 02:32:56
CUR00596,Fsica,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:32:56
CUR00597,Informtica,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:32:56
CUR00598,Literatura,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:32:56
CUR00599,Biologa,Vie 14:00-16:00,2023-1,2025-05-12 02:32:56
CUR00600,Matemticas,Sab 08:00-11:00,2023-2,2025-05-12 02:32:56
CUR00601,Literatura,Vie 14:00-16:00,2024-2,2025-05-12 02:32:56
CUR00602,Qumica,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:32:56
CUR00603,Filosofa,Vie 14:00-16:00,2022-2,2025-05-12 02:32:56
CUR00604,Literatura,Lun 18:00-20:00,2023-1,2025-05-12 02:32:56
CUR00605,Biologa,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:32:56
CUR00606,Informtica,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:32:56
CUR00607,Informtica,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:32:56
CUR00608,Literatura,Lun 18:00-20:00,2022-2,2025-05-12 02:32:56
CUR00609,Matemticas,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:32:56
CUR00610,Historia,Sab 08:00-11:00,2022-1,2025-05-12 02:32:56
CUR00611,Fsica,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:32:56
CUR00612,Fsica,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:32:56
CUR00613,Biologa,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:32:56
CUR00614,Biologa,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:32:56
CUR00615,Biologa,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:32:56
CUR00616,Fsica,Vie 14:00-16:00,2023-1,2025-05-12 02:32:56
CUR00617,Informtica,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:32:56
CUR00618,Fsica,Sab 08:00-11:00,2024-1,2025-05-12 02:32:56
CUR00619,Filosofa,Vie 14:00-16:00,2022-1,2025-05-12 02:32:56
CUR00620,Historia,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:32:56
CUR00621,Literatura,Lun 18:00-20:00,2022-2,2025-05-12 02:32:56
CUR00622,Biologa,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:32:56
CUR00623,Fsica,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:32:56
CUR00624,Literatura,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:32:56
CUR00625,Historia,Sab 08:00-11:00,2024-2,2025-05-12 02:32:56
CUR00626,Qumica,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:32:56
CUR00627,Historia,Lun 18:00-20:00,2023-2,2025-05-12 02:32:57
CUR00628,Historia,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:32:57
CUR00629,Matemticas,Sab 08:00-11:00,2024-2,2025-05-12 02:32:57
CUR00630,Matemticas,Sab 08:00-11:00,2023-2,2025-05-12 02:32:57
CUR00631,Informtica,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:32:57
CUR00632,Qumica,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:32:57
CUR00633,Informtica,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:32:57
CUR00634,Biologa,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:32:57
CUR00635,Qumica,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:32:57
CUR00636,Biologa,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:32:57
CUR00637,Qumica,Lun 18:00-20:00,2024-2,2025-05-12 02:32:57
CUR00638,Fsica,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:32:57
CUR00639,Informtica,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:32:57
CUR00640,Matemticas,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:32:57
CUR00641,Fsica,Sab 08:00-11:00,2023-1,2025-05-12 02:32:57
CUR00642,Filosofa,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:32:57
CUR00643,Biologa,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:32:57
CUR00644,Fsica,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:32:57
CUR00645,Literatura,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:32:57
CUR00646,Informtica,Lun 18:00-20:00,2022-2,2025-05-12 02:32:57
